id,price_doc
33021,6418137.93526794
33022,6595828.84671251
33023,8242844.63163334
33024,13568268.1823542
33025,4908568.86237253
33026,5929368.64973522
33027,4636736.89444156
33028,6404008.30966159
33029,6307495.79065805
33030,8093997.15988797
33031,4213466.82271495
33032,8161673.44540219
33033,8277584.60009726
33034,3642854.00618651
33035,6106331.59930575
33036,5552751.06137871
33037,6388672.84992492
33038,6498402.12665048
33039,7635142.74529603
33040,10620908.2812823
33041,3775641.46550591
33042,8474043.51375185
33043,6909363.9632925
33044,6317175.80964141
33045,12128694.6874919
33046,7058120.94013727
33047,9419155.97353043
33048,8629715.38339307
33049,18701099.7042832
33050,8225984.3526597
33051,5807119.82751063
33052,9259534.08161894
33053,7511639.88185651
33054,4209932.22317933
33055,9773061.7216768
33056,6043098.29446445
33057,9158869.1518869
33058,5740537.7427939
33059,8737953.85356403
33060,4930351.75797953
33061,4334358.75404272
33062,6509535.91508022
33063,7077195.82255708
33064,5296380.49505475
33065,5768091.64818708
33066,8103195.75735373
33067,5158884.45610681
33068,7357491.25050223
33069,13827805.3763491
33070,8327713.45833432
33071,11765717.9040546
33072,5783244.4424815
33073,3880246.92181689
33074,14023958.9153539
33075,6316784.22737549
33076,7146668.0877872
33077,6683163.73294488
33078,5433653.27375054
33079,8543007.10744879
33080,7145979.74586822
33081,13801561.3625744
33082,8970095.96103986
33083,6526437.31124984
33084,4880203.62415664
33085,9880627.99300287
33086,11980762.3367191
33087,4209546.8099243
33088,3993447.68887292
33089,9987453.99135437
33090,7551474.78666838
33091,5662479.88491154
33092,5875398.62789905
33093,14824717.1081077
33094,5373894.57679031
33095,4316913.1003475
33096,8573131.58582113
33097,5359686.5416389
33098,5866776.00599761
33099,5976921.98723788
33100,6746773.13523787
33101,5801888.67870223
33102,6141126.48822237
33103,3574153.20635112
33104,5463119.64525893
33105,11370017.3374247
33106,4718548.6081268
33107,4301871.40257151
33108,12295913.4072129
33109,6476753.70292228
33110,6003749.39324423
33111,5812350.14977899
33112,5265046.08732972
33113,7163952.85793946
33114,4574713.27843733
33115,7541571.81735624
33116,5215262.34858549
33117,4727597.69285291
33118,11080816.4449667
33119,9686008.51912929
33120,3430951.32651163
33121,6213569.48702545
33122,5059932.50175154
33123,29269668.81465
33124,4053245.66176521
33125,5388469.15220776
33126,5694816.23622782
33127,6796836.07580057
33128,6004362.06611632
33129,13932856.2141771
33130,8281303.5661699
33131,8604519.24507969
33132,4169127.03778763
33133,33175041.7201642
33134,7370110.98351692
33135,7612117.21261494
33136,7045423.96378034
33137,4437712.20312038
33138,12158295.5564024
33139,6519818.23126222
33140,6255766.98023654
33141,7236188.07647024
33142,8109999.08509723
33143,3539955.97010924
33144,4248652.28892973
33145,6478872.66258269
33146,6689910.36519256
33147,3968368.15495357
33148,6322955.97600774
33149,15098666.2290377
33150,5472735.40759206
33151,5574723.15454287
33152,13860548.3965536
33153,8180664.0877188
33154,7098244.50905114
33155,12691794.1737113
33156,8492254.46201824
33157,6393042.8198709
33158,11728747.9181778
33159,3981059.01677781
33160,4112236.6651225
33161,5790871.65734171
33162,8447166.82055742
33163,6129278.24550396
33164,5916653.60077955
33165,7642216.29862626
33166,5578855.58358806
33167,5126177.78429219
33168,7045954.78800236
33169,4297221.58569306
33170,5841853.03901905
33171,7275013.19131617
33172,10558274.3281803
33173,4228090.53834453
33174,6075800.11625326
33175,4212277.58086748
33176,5191913.68787453
33177,5797513.63656018
33178,6375015.41830774
33179,15117050.8061838
33180,5257910.86521076
33181,5461655.8207724
33182,5542244.11776621
33183,4619157.72425964
33184,5329364.93948765
33185,7394696.07108712
33186,4472551.74188605
33187,5611966.61297896
33188,6764180.83044491
33189,6921096.24897033
33190,5641834.98864701
33191,10926016.2819975
33192,8453557.52344974
33193,7351620.65662703
33194,5272045.18361255
33195,7001257.62469527
33196,5449767.0325856
33197,5658420.41846979
33198,5473064.22758355
33199,6245662.83789606
33200,3631466.38102214
33201,6197519.69162974
33202,9791365.30603944
33203,7911259.20945253
33204,5683390.02651756
33205,6388782.51972121
33206,5573792.84970745
33207,10216073.4210857
33208,9811948.69053466
33209,5936475.19260673
33210,3089427.57349619
33211,5566695.75162875
33212,5306750.28150383
33213,4143900.46510075
33214,8352664.58881062
33215,4848047.63071258
33216,4576541.65168004
33217,4105516.38601493
33218,5086392.26016184
33219,4253955.39143246
33220,7341860.7444378
33221,5985586.6192882
33222,5364493.40845542
33223,2126047.35317948
33224,10328259.5600191
33225,6489149.86340076
33226,5635978.69393188
33227,4138884.54912415
33228,5054386.1857836
33229,6766632.58873568
33230,6840684.82880137
33231,8310164.4315264
33232,7869631.47058591
33233,9749063.45235551
33234,10306652.040057
33235,7176309.0679334
33236,7399344.88719039
33237,12922951.26175
33238,5817440.93450488
33239,6028655.84027358
33240,6440081.7575381
33241,5247926.78579205
33242,3894297.16595484
33243,4118873.66994718
33244,10981088.1230824
33245,6833160.52047828
33246,6186907.76922527
33247,4883611.63365833
33248,10245734.5322921
33249,16919415.0113417
33250,10352794.951092
33251,8001995.91639081
33252,11622168.4055496
33253,6801757.67124113
33254,3989922.62141053
33255,6568485.25003927
33256,8951705.44504829
33257,5758698.29802677
33258,21348610.6767992
33259,5600199.23875867
33260,5182178.47968325
33261,7316823.28301906
33262,6962253.27697393
33263,5895959.10556355
33264,7097939.89193805
33265,10125402.4179979
33266,6966045.59131227
33267,5691650.8427313
33268,6105231.06595601
33269,8858990.35735649
33270,3475322.87667236
33271,6069898.5564181
33272,4943388.66559656
33273,7684802.77876027
33274,7013166.01306
33275,6750589.70987806
33276,10422695.1390788
33277,5518936.65396479
33278,4242368.49788389
33279,6508598.57786907
33280,5643589.29588804
33281,6429532.7530658
33282,6861684.44484958
33283,5889822.17596558
33284,6127004.83144516
33285,10411350.000776
33286,4404660.21155683
33287,3445960.05385555
33288,10194933.944076
33289,4893723.93721551
33290,6124370.12927569
33291,4667518.01997104
33292,7779082.45536429
33293,6278155.45326686
33294,5859736.13500595
33295,4415675.36549188
33296,4103097.42714801
33297,6358239.34862341
33298,8019972.52496699
33299,13637048.2665331
33300,4223069.3732107
33301,7934902.03935375
33302,4525820.89744922
33303,8335396.84440017
33304,11189643.0214376
33305,5625582.50893085
33306,6093992.53999172
33307,8733938.19195168
33308,6562386.7553371
33309,5927796.8549645
33310,14571349.5984733
33311,5956971.02663078
33312,4638439.6530879
33313,5379524.71494885
33314,9387750.65203346
33315,6669996.19434254
33316,7302093.89489167
33317,8318053.73942045
33318,7138711.90509635
33319,5513639.08615356
33320,9170441.03895872
33321,5813553.12478298
33322,4701233.11294863
33323,8456331.28633693
33324,11257310.6123637
33325,9920699.82806334
33326,7266359.725209
33327,6407630.98607507
33328,6213059.8957806
33329,9927173.34363877
33330,3540290.20652556
33331,15200000.8354135
33332,4776277.88393875
33333,9721637.48683506
33334,5372388.05381978
33335,10364175.1225953
33336,10112876.246815
33337,3499945.65712636
33338,8846655.55881987
33339,5360218.1532223
33340,6678079.56487645
33341,7016323.59053893
33342,18437944.2503155
33343,5337380.9495377
33344,5139325.678482
33345,5971503.70856288
33346,15763381.1978213
33347,13563093.2855152
33348,5979635.82122373
33349,5340425.71186607
33350,5057693.95179148
33351,10547888.0710555
33352,5476395.2957352
33353,5875370.61187723
33354,6230290.6318664
33355,4715174.84514333
33356,7236878.20614476
33357,9335237.36805705
33358,3030762.08592789
33359,9521991.53782094
33360,3988769.8464057
33361,8841696.09394785
33362,3376909.02924508
33363,6693573.48578975
33364,6550225.48739391
33365,8372650.56256534
33366,12845541.0284042
33367,6029403.30538194
33368,8717370.22329813
33369,7917840.98145331
33370,5671748.74152814
33371,5673155.25643233
33372,4965846.99286544
33373,5490724.20265606
33374,6097881.79789643
33375,5285965.43735736
33376,4774183.03679696
33377,6758719.1865652
33378,16567434.3417332
33379,5608050.32387438
33380,6551075.1049467
33381,5904478.21243976
33382,3759964.10478294
33383,5874429.35119342
33384,8164600.59599776
33385,2224163.74126803
33386,10436301.7381316
33387,7722484.27633648
33388,8040435.22468063
33389,4915769.10719485
33390,6109855.80469687
33391,5698005.12627449
33392,10923932.5083155
33393,5762807.72244324
33394,5216356.66917622
33395,10620766.4777913
33396,7038513.46205888
33397,6699212.48147354
33398,5776134.03801909
33399,9941536.13725522
33400,18303289.3124886
33401,10001961.2314932
33402,3516144.70175277
33403,6211987.52051225
33404,11255829.1682141
33405,9794690.11815418
33406,5586207.9134252
33407,6944534.52209315
33408,9377299.53609645
33409,8108939.55538046
33410,6621353.71612275
33411,5985603.74421625
33412,10127063.4442204
33413,4848699.58232933
33414,7174194.62595336
33415,20352111.9970442
33416,9746237.44258676
33417,6497001.67417989
33418,7337122.09297633
33419,7768755.05074757
33420,11226755.1001584
33421,7040608.05820924
33422,7505818.08432306
33423,3383249.64363271
33424,7332610.27010139
33425,5782510.94975846
33426,6621978.89261224
33427,18348659.6127829
33428,4221470.7846503
33429,4806972.12241474
33430,4447511.93137844
33431,4261430.68431558
33432,5864644.70030211
33433,5537932.83009361
33434,7080361.97142597
33435,7153582.44351189
33436,5223291.04012612
33437,5216301.94769357
33438,4993271.69866501
33439,3844946.65082591
33440,5888513.56663123
33441,4956805.11761906
33442,8724464.55215413
33443,6498253.3917088
33444,14284009.6983407
33445,4942153.65134983
33446,7531897.3210077
33447,4937588.66437671
33448,7354937.63264922
33449,15030625.3375056
33450,5969510.83644301
33451,13324271.9200202
33452,9244922.18104431
33453,5317703.26190169
33454,5698765.94295698
33455,6720502.00139513
33456,5195915.95740677
33457,5202336.92181805
33458,4583285.45164313
33459,18673761.1854503
33460,11433867.7761139
33461,10715260.2192388
33462,7962821.45712069
33463,5236702.99783439
33464,12792239.8978665
33465,5389409.6430165
33466,4024634.35618868
33467,5902338.83904648
33468,4164116.32748186
33469,10722334.0107679
33470,6285811.90871547
33471,2170551.38524457
33472,9283053.24530336
33473,6717394.27217642
33474,5206501.1485184
33475,3858777.07236264
33476,6114035.05867633
33477,7935620.96667735
33478,6740476.96841242
33479,9244587.15457475
33480,7084346.98502719
33481,7913621.07359867
33482,4893621.26385735
33483,7763466.92309215
33484,5821558.96650742
33485,16189114.6498386
33486,13380504.4329272
33487,5953972.20777983
33488,13256083.2489743
33489,9662942.78029166
33490,10563592.1813151
33491,6865074.97747295
33492,6340110.55311217
33493,6998607.38897652
33494,5770116.32795643
33495,10053928.6007218
33496,7094265.20918558
33497,10033583.9302947
33498,7575906.2068282
33499,7355975.80989239
33500,5990806.2811181
33501,7772371.4173989
33502,5540981.0279776
33503,8304262.26093733
33504,9194873.79525776
33505,6308951.66069211
33506,8387923.39533584
33507,7469977.38988577
33508,5790104.06591239
33509,5620370.16992771
33510,9192874.69977191
33511,5884628.76687275
33512,5691471.72213794
33513,13321781.5774688
33514,4746503.84303494
33515,4766517.36445337
33516,5266291.47736338
33517,7902798.50974549
33518,6771926.25334595
33519,6174659.09497893
33520,5274916.8478091
33521,6590402.57393892
33522,3772215.12307449
33523,6248790.69368193
33524,6311154.15217228
33525,6659413.525156
33526,9566610.22317122
33527,6444560.64385167
33528,6182372.10498398
33529,4272482.86444936
33530,5646986.45276766
33531,5909396.07886364
33532,5013484.14324268
33533,5956232.54095029
33534,4694011.35014092
33535,7138814.02593402
33536,7138351.08983614
33537,3917047.81658029
33538,7225582.16820764
33539,9175742.41342976
33540,7187240.18946447
33541,12514655.5732352
33542,14159880.949936
33543,9086744.97117914
33544,5926711.542126
33545,8365826.35588773
33546,5953972.20777983
33547,7557822.10509861
33548,7526791.95473628
33549,7809677.88354521
33550,12040760.1258581
33551,7687632.21630847
33552,6736274.2228311
33553,5229895.4602731
33554,8590670.61952466
33555,14846958.6378969
33556,4677160.56453036
33557,9453208.32480183
33558,24933931.5962975
33559,7785264.6978354
33560,4980597.19932719
33561,2284370.66613923
33562,6736409.13264806
33563,6416442.69364142
33564,5846846.99099852
33565,5519784.10534683
33566,7986831.64957978
33567,8372698.47139894
33568,2125208.10997399
33569,5382265.00113325
33570,10593413.612294
33571,2994141.69398493
33572,6063644.18825245
33573,4164493.60968815
33574,6741396.26665863
33575,5851850.79285274
33576,5475230.75780627
33577,9697931.9670498
33578,12427928.1438174
33579,7565747.52190035
33580,8424037.98241302
33581,7152204.49410409
33582,7196602.38403606
33583,5153249.33455158
33584,3773564.41394431
33585,4377148.46829165
33586,4887623.28112639
33587,5486411.13393244
33588,9501563.34109306
33589,9235352.26030355
33590,5308248.523032
33591,8210841.93891212
33592,6659394.47244547
33593,4470057.20297468
33594,11137475.7523478
33595,3731824.72392552
33596,7015641.11230056
33597,6017225.43345521
33598,4233000.60170453
33599,5476515.41911798
33600,5389820.83810301
33601,5183340.00603134
33602,6891871.82614573
33603,7446654.52023518
33604,3714731.22426567
33605,7241462.3369695
33606,6146880.39821294
33607,9962378.20512268
33608,7809543.82267279
33609,6505042.89019281
33610,10509651.9147096
33611,6366509.53266784
33612,4657682.13801114
33613,5239410.50519496
33614,6083940.81207348
33615,5253419.93960305
33616,9658280.96272372
33617,6499251.22045962
33618,3835267.42855166
33619,8622755.66306494
33620,6011317.70692971
33621,2183908.62700126
33622,7002980.48213685
33623,6508449.6095518
33624,6553162.13338746
33625,2984147.24984247
33626,12187317.7777313
33627,4418577.7786576
33628,4210735.28080018
33629,8783822.89194125
33630,5077876.60667815
33631,10140786.9826419
33632,5339315.5472132
33633,3964952.1938605
33634,13497698.0097095
33635,7983511.39890609
33636,6632052.99594375
33637,3519949.35308397
33638,8022106.72441565
33639,7482825.7424215
33640,9614995.12214041
33641,6789994.56214156
33642,9361858.94715163
33643,4334094.2137911
33644,6626508.44816531
33645,5572299.37071441
33646,10624697.1612009
33647,5370682.19605213
33648,6862384.66858532
33649,6151923.89187319
33650,5875650.77810713
33651,6204835.19078493
33652,7728783.69339932
33653,6232727.19252719
33654,5230055.06648229
33655,5248342.20179028
33656,4054494.40323283
33657,7749789.32267788
33658,8518559.67631065
33659,6932802.17477284
33660,7136220.60929174
33661,3572732.11146994
33662,7743280.78361028
33663,7016524.33206728
33664,6981921.3062728
33665,8858897.42332615
33666,4900701.43432476
33667,3790129.73723886
33668,6771002.79184365
33669,16712413.2380555
33670,4667914.20186212
33671,5354618.43416396
33672,16730688.4002539
33673,12082930.3483924
33674,5180577.48292519
33675,8775759.6334319
33676,4448445.15462203
33677,5856959.41754599
33678,8259243.22550835
33679,12362746.6610707
33680,6575040.86893213
33681,8692647.64509734
33682,6844587.16569774
33683,7108039.83471073
33684,5120661.40656332
33685,6752353.91537212
33686,7545406.23670003
33687,6034212.29575571
33688,13600396.6414811
33689,3918523.65213419
33690,6292523.46714701
33691,6786621.69361999
33692,5957902.78533457
33693,9011114.43317712
33694,5088803.66060966
33695,6607929.83936036
33696,6899072.58457785
33697,5435285.82895951
33698,6735631.83219634
33699,9802333.99258275
33700,3834609.11759713
33701,8238003.6837658
33702,5513791.5765535
33703,8139334.06704048
33704,4657682.13801114
33705,7484788.44919197
33706,7060483.96913034
33707,5228289.69386362
33708,3212517.86268656
33709,6325326.22653485
33710,5320564.27716209
33711,11189877.791975
33712,9244957.44769475
33713,4533981.47227927
33714,5704192.42305294
33715,7146484.06909794
33716,5063113.52460053
33717,9831487.66476987
33718,4461696.80186073
33719,6354626.41594914
33720,4812462.64697498
33721,6573611.36208052
33722,4738733.47755478
33723,4310750.34217127
33724,5973782.09137063
33725,4968296.00603206
33726,7825864.0034129
33727,8666366.84368529
33728,7212535.79394307
33729,4539220.79167165
33730,4996548.99938984
33731,16324305.3302263
33732,6760182.50020432
33733,3862956.15362418
33734,5945262.62198355
33735,6808591.55769269
33736,5624922.65576824
33737,10707517.1152442
33738,4243752.40043625
33739,6757687.96638646
33740,5025264.57411984
33741,14068807.6001826
33742,4492104.10622505
33743,5905379.2332087
33744,4965851.72866939
33745,2403129.15475823
33746,8340939.31689165
33747,7298327.43979025
33748,5149221.00141933
33749,4888863.3180686
33750,9366645.66710644
33751,5281717.50591159
33752,4334598.5075928
33753,9502324.52900325
33754,7906537.59568399
33755,9350937.24839514
33756,6050895.09674852
33757,5521184.52752539
33758,5970268.04948989
33759,3143374.56226168
33760,4779964.31256742
33761,5270672.76877054
33762,5020665.91149903
33763,5353331.73490057
33764,6069892.76771355
33765,5801302.19834986
33766,5532617.02806096
33767,11139005.3570511
33768,5752089.81672665
33769,7466487.4813652
33770,3321021.61468434
33771,4693089.26956048
33772,6591251.11687515
33773,6074902.06063117
33774,6405578.08820019
33775,3916080.41854687
33776,5900954.28962501
33777,6834470.48476586
33778,7722101.3195671
33779,7521281.18527804
33780,15425119.6559537
33781,6942938.60463423
33782,4737093.28847563
33783,7168019.09838135
33784,6705661.95164898
33785,9852737.94801237
33786,7504429.54004071
33787,6941601.23021312
33788,5270240.50696348
33789,4608280.96243547
33790,5297794.97033966
33791,6358287.8583326
33792,4865254.24528039
33793,9931756.57026024
33794,5301792.9042964
33795,5801617.56249142
33796,8286217.37259201
33797,13500890.7446547
33798,7439712.31115273
33799,4276873.41795272
33800,5752792.01910834
33801,5340558.13223042
33802,5691493.43342478
33803,6336586.48077675
33804,5756194.52531182
33805,4655421.75306743
33806,7452032.4361183
33807,7975528.65196398
33808,6287418.67175088
33809,13903919.7545814
33810,5955062.51265232
33811,10091103.3944736
33812,9762907.85247784
33813,4215227.19525933
33814,11783504.8670138
33815,12026277.3415194
33816,5410859.24185016
33817,6310498.13853262
33818,7131709.90194206
33819,4336707.2564448
33820,6491910.53775514
33821,7307980.69472789
33822,4657633.27722682
33823,5689642.84361618
33824,8345395.0493054
33825,8087261.24398077
33826,8347162.08770537
33827,6629795.41969146
33828,5658247.73978697
33829,6667344.18261526
33830,4607529.51288399
33831,9183586.36531156
33832,6959252.76888521
33833,8381134.69750132
33834,6348811.24317153
33835,9427190.02833096
33836,6803483.34235234
33837,3697024.90750851
33838,8328182.04523334
33839,6144336.76330238
33840,9553609.0523754
33841,10838404.9555212
33842,8308539.9261055
33843,6940363.39540091
33844,4508056.01031052
33845,5435570.92857629
33846,5058552.58876005
33847,5815787.8818125
33848,6967221.5616922
33849,14443456.5561377
33850,4736018.2109404
33851,4503011.55260704
33852,6996745.48102436
33853,11778965.7402287
33854,5098796.20779887
33855,5416951.70340137
33856,2270944.67938022
33857,7647086.35819531
33858,7309409.5684597
33859,12289067.1559894
33860,3391991.88015182
33861,4584898.62065795
33862,4843546.47203388
33863,4526433.83368553
33864,6313857.16601832
33865,5152045.41719476
33866,6854980.31357638
33867,5316800.6367961
33868,10918891.4204202
33869,8389987.48105794
33870,5735908.09537472
33871,5945262.62198355
33872,7073241.81378181
33873,6841258.94609353
33874,4735467.21536892
33875,11542682.6893702
33876,8173949.58952938
33877,8154990.08868321
33878,5443544.21809491
33879,6541785.27952692
33880,4411209.62991188
33881,6503436.33205137
33882,5988464.29460808
33883,5130153.84268997
33884,5373643.46029436
33885,7104793.55211801
33886,7839690.82099797
33887,8023621.66210596
33888,10412144.3541217
33889,5951252.99442253
33890,7067766.53119556
33891,6511876.74362934
33892,4125745.65382651
33893,8554641.14405813
33894,5002613.86075535
33895,5880959.64995459
33896,5226395.32425026
33897,4942153.65134983
33898,5190933.40408294
33899,11437968.4855971
33900,11994252.3062841
33901,5887165.94683501
33902,6497026.45832549
33903,6480930.50821601
33904,6370578.78955792
33905,5394212.30114425
33906,5423304.4502436
33907,3619541.29889236
33908,3585788.54170772
33909,7010812.13457832
33910,4406134.87326371
33911,5435959.72488131
33912,4202182.56791226
33913,6082635.47983949
33914,3666243.44050175
33915,26482917.4955046
33916,7225506.36922125
33917,6134248.79561867
33918,8860975.99909649
33919,7350856.49159478
33920,3630434.48298189
33921,4843629.61775036
33922,4836355.15396311
33923,12252205.2802942
33924,5098378.04204026
33925,8890822.56711639
33926,6231277.02701518
33927,9608468.60090165
33928,7720518.14219004
33929,7681058.67434192
33930,5902079.91486998
33931,6917302.01757753
33932,5194761.5211482
33933,8058867.08501246
33934,4772931.12137622
33935,2836865.23823091
33936,5584940.13040374
33937,5728205.77487973
33938,7264537.43170894
33939,6556650.32894856
33940,13125857.2801867
33941,7712923.40777979
33942,11279297.5211351
33943,8931546.67980629
33944,6342366.26206802
33945,7768903.22942303
33946,5802851.5202788
33947,8952183.53051581
33948,7588357.78886704
33949,5927892.95994919
33950,6334363.0319715
33951,4522334.78340294
33952,5597668.28722776
33953,4823278.52006808
33954,15780317.5971295
33955,5834347.85135094
33956,12297203.3676272
33957,4022750.2453807
33958,4694002.39703142
33959,5177258.47368379
33960,5249788.90686897
33961,7671797.84647949
33962,5402021.8864485
33963,7221937.82627487
33964,6706122.40879161
33965,3603161.40621542
33966,4793668.62797287
33967,7129717.39078618
33968,7118405.32439028
33969,4918108.99771291
33970,4172448.31193417
33971,5143586.62476442
33972,9529840.65119374
33973,7070220.44389968
33974,4372542.3834604
33975,6601165.15614573
33976,16362803.7924936
33977,5139472.71790111
33978,8311480.11742869
33979,7123933.42382553
33980,14725519.2927364
33981,6005392.87182021
33982,4617602.95989506
33983,3620166.14029882
33984,4557647.4254254
33985,5689474.63801931
33986,6642490.8285631
33987,5862653.94379557
33988,2809899.17391253
33989,5539734.07533642
33990,3386916.9556714
33991,4567633.59532271
33992,2950928.28781439
33993,11516249.8631452
33994,7308189.78075229
33995,7492337.17363197
33996,7386745.5425664
33997,5436861.83941371
33998,9208826.94779732
33999,5409976.91986227
34000,4562248.35613252
34001,7510472.29619458
34002,7151829.35583487
34003,4531444.02825812
34004,5250334.65352208
34005,6425438.09441841
34006,15061820.4812641
34007,7046142.93783237
34008,5930776.8341251
34009,7330806.31789544
34010,6262715.21961656
34011,4588914.33415446
34012,9242312.82220116
34013,5766155.66275573
34014,8623676.72202934
34015,6948409.9557664
34016,3653838.25834962
34017,12012132.7315556
34018,10157802.87664
34019,8145282.14185494
34020,6357384.42574157
34021,6862744.62447834
34022,5941193.06656415
34023,5391995.55367817
34024,5555108.06655895
34025,7107660.23451214
34026,8051354.13546592
34027,7275505.80558084
34028,6393914.73340568
34029,2631723.04350596
34030,4957065.11926553
34031,15825137.6993398
34032,8253818.01066443
34033,8170816.4848782
34034,6814437.92819163
34035,4972386.70161275
34036,6855804.07794027
34037,4647645.36091345
34038,3816105.75669248
34039,5610735.79041463
34040,7802843.71237133
34041,5067567.416865
34042,8752215.18791301
34043,5363664.68362695
34044,4445675.75017775
34045,8346485.47475026
34046,5806233.7987933
34047,6933708.02812496
34048,8288193.19652974
34049,4310984.67855226
34050,7991380.19608866
34051,9662795.3365957
34052,6397867.27274102
34053,10450763.2633047
34054,8073975.62160912
34055,4741775.88169418
34056,3842530.97046336
34057,5189933.5073117
34058,9509177.96488906
34059,6181859.17683433
34060,3982893.21373889
34061,6509076.54090546
34062,3662186.36287719
34063,6722239.11122944
34064,3564567.52485111
34065,6029271.0548077
34066,4628722.43356451
34067,6078958.84989652
34068,10041069.5011164
34069,5211349.54457858
34070,6943958.36020595
34071,4017850.31976433
34072,10798065.2432483
34073,4889422.83620426
34074,11887663.3394868
34075,5902738.50518089
34076,6057823.76164464
34077,4600596.47639089
34078,11023225.8531753
34079,8594366.32324271
34080,5304316.54088128
34081,6101767.7188681
34082,6959558.07121453
34083,6327793.91933539
34084,7113749.83949162
34085,5342835.25743014
34086,6389123.72668267
34087,5191898.83370871
34088,4973861.69429352
34089,4684798.69097709
34090,5297794.97033966
34091,6701953.86652389
34092,5359384.9777382
34093,6292991.5640365
34094,4621074.37206307
34095,3546078.50910744
34096,6806092.14232574
34097,9926378.12302991
34098,7925977.632159
34099,6011524.09272185
34100,4887427.51457376
34101,9183411.20395399
34102,6135535.94746726
34103,5998535.61628485
34104,2226704.18217065
34105,4189669.7367187
34106,5748031.88902801
34107,7160926.88627965
34108,6061984.76820909
34109,10427427.5853671
34110,6546946.74730755
34111,4739551.5250512
34112,8215141.99254217
34113,6011896.75168249
34114,6282473.79298269
34115,3176590.09989466
34116,8075253.91351607
34117,5607264.18556672
34118,4337745.46832717
34119,7534275.26201797
34120,3578010.3890943
34121,4030783.9941145
34122,4783028.62663679
34123,4028151.67556658
34124,6247592.98673743
34125,4372996.93515855
34126,8659195.88548761
34127,3856753.59344032
34128,7064720.55028149
34129,6535580.68389091
34130,6168285.01744356
34131,17902566.7799033
34132,8215290.85073749
34133,12514512.3551761
34134,5383841.04099365
34135,6906985.64122525
34136,7621218.77999464
34137,5154925.45924627
34138,5581409.96606977
34139,6310636.55775259
34140,6865042.24231779
34141,8108413.708824
34142,6337946.31083064
34143,5481986.43532583
34144,10204349.8124584
34145,4187800.2218664
34146,10211573.235345
34147,7727457.07344464
34148,6217695.15901679
34149,4214624.24515657
34150,13092352.4273546
34151,5303567.92218606
34152,8702949.87024464
34153,5476431.85474669
34154,6495465.24178198
34155,5099360.2996652
34156,6015618.87515787
34157,7557079.74827581
34158,4821245.82020689
34159,11832377.2380675
34160,5073287.85719682
34161,3995215.20045442
34162,7648085.54128802
34163,5992520.51004038
34164,3851850.1440638
34165,6067924.9281576
34166,5913218.27849963
34167,8226800.26386056
34168,9091547.09075657
34169,7502125.40982035
34170,9616077.19285669
34171,7119586.64598507
34172,6484083.43084564
34173,6988709.59525057
34174,6021031.24497383
34175,6097340.99021795
34176,4716164.23219272
34177,5173685.01585303
34178,6967420.89838014
34179,5381874.91267753
34180,8363369.40814419
34181,5137522.33720442
34182,6844110.67420456
34183,4537904.98488953
34184,5269310.76159947
34185,6886280.81082949
34186,8174471.89042735
34187,5079944.835662
34188,3657655.8583711
34189,6326864.65062989
34190,6024736.04126167
34191,10588646.2263253
34192,6332804.6662614
34193,4896959.25091161
34194,5796562.73673235
34195,8502846.25334911
34196,3670861.59884838
34197,6596281.7619554
34198,5686610.48040383
34199,5548092.96128554
34200,8022144.97689736
34201,4742101.48485224
34202,10303133.7905588
34203,7249795.7614195
34204,7373837.12897193
34205,7605144.04664101
34206,4202106.42582582
34207,3588816.23193606
34208,7147929.08405258
34209,5923648.86651523
34210,11050423.8278949
34211,6752920.61932794
34212,5519784.10534683
34213,11755511.5292849
34214,7370342.93382154
34215,3755731.67997753
34216,14930476.8703096
34217,4852853.78583397
34218,6190000.29696752
34219,4008790.86372697
34220,4498925.13205234
34221,5044119.87615469
34222,5901083.72560311
34223,3746391.37541276
34224,7241904.3343043
34225,6984785.03980506
34226,6548432.90606959
34227,5801219.21063551
34228,8241390.4767332
34229,5890754.66730807
34230,5495758.6547172
34231,5691656.27071607
34232,4267881.09376282
34233,13141689.3121044
34234,5222001.03770741
34235,4230268.49915009
34236,5901117.49197736
34237,13827647.1305691
34238,9734830.18609327
34239,5576594.86656497
34240,5254006.14846394
34241,3878167.80208954
34242,4799803.06480369
34243,7358031.55249719
34244,4605214.41269069
34245,5833379.78372787
34246,6862240.69151456
34247,12011972.3533383
34248,4826812.4895181
34249,4158909.35588612
34250,6067265.2659544
34251,6790570.90114965
34252,8515659.92605254
34253,6931056.92249244
34254,9201680.99254999
34255,5343212.32483811
34256,14646303.9374766
34257,7244439.43373563
34258,5533646.00530023
34259,12695740.6386953
34260,5208035.65458514
34261,6608616.77278122
34262,6481814.40828915
34263,5565474.85791674
34264,4989872.81945238
34265,7027969.39560366
34266,4172722.88285236
34267,8695027.18802983
34268,9132493.83460762
34269,6414955.90091943
34270,11129066.6802575
34271,5490158.70450956
34272,10195633.9987384
34273,4678476.59385657
34274,7589465.10355116
34275,6109727.61614437
34276,8694911.09765393
34277,19077221.8605916
34278,3516476.68995165
34279,10902659.1131418
34280,5107001.13237296
34281,3530219.59434882
34282,6244662.25474945
34283,11148527.6187294
34284,7565834.10551638
34285,4313020.24075556
34286,5403181.1591793
34287,6169749.94282268
34288,5160060.44540028
34289,7435995.42666348
34290,6274175.15002636
34291,6365368.17840297
34292,3673008.22117116
34293,22723007.281416
34294,12906447.26395
